occurred_date,vehicle_id,location_id,exception_code,lane,weight,axle_configuration,axles_spacing,axle_masses
25/10/2021 18:28,RF2122_T,95,4,NULL,NULL,NULL,NULL,NULL
25/10/2021 18:52,ND9334,96,1,NULL,0,,{},{}
25/10/2021 19:00,ND44915,96,4,NULL,NULL,NULL,NULL,NULL
25/10/2021 19:22,ND46365_T,95,4,NULL,NULL,NULL,NULL,NULL
25/10/2021 19:22,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
25/10/2021 19:22,SGTZN,95,4,NULL,NULL,NULL,NULL,NULL
25/10/2021 19:42,ND5895,96,2,4,29120,123,"{318,136,665,134,131}","{5659,5347,4998,2959,3843,6314}"
25/10/2021 19:49,ND11898_T,96,4,NULL,NULL,NULL,NULL,NULL
25/10/2021 20:55,F33030_T,94,0,NULL,NULL,NULL,NULL,NULL
25/10/2021 22:36,F33030_T,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 01:47,ND6111,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 01:48,ND51511_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 02:27,ND10409_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 02:27,ND5625,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 02:52,ND5490,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 02:54,ND13188_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:10,ND10798,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:11,ND54546_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:26,ND9334,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:28,ND44915,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:33,ND5972,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:34,ND7770,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:35,ND5339_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:35,ND41332,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:35,ND5815_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:35,ND5370_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:46,ND5895,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:47,ND11898_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:48,ND60648,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 03:50,ND45467_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:08,ND19003_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:08,ND17020,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:08,ND38927,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:09,ND47070_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:11,ND9541,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 04:12,ND5677_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 12:00,ND47070_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 13:16,ND9541,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 13:17,ND5677_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:39,ND6111,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:39,ND30248_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:42,ND5895,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:42,ND7770,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:42,ND5815_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 14:44,ND11898_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 15:32,ND10798,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 15:32,ND54546_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:00,ND9334,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:00,ND60648,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:00,ND44915,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:02,ND45467_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:12,ND5625,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 16:12,ND10409_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 18:28,ND6111,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 18:29,ND5339_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 18:31,ND5972,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 19:42,ND5815_T,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 19:46,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 19:46,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:14,ND41332,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:16,ND17020,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:16,ND19003_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:16,ND5370_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:50,ND10798,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 20:51,ND54546_T,95,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 22:38,ND5490,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 22:40,ND13188_T,94,0,NULL,NULL,NULL,NULL,NULL
26/10/2021 22:51,ND5677_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 01:32,ND6111,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 01:32,ND30248_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 01:32,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 01:32,ND5339_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 01:59,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:02,ND44915,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:08,ND38927,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:09,ND47070_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:09,ND17020,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:09,ND19003_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:12,ND45467_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:12,ND60648,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:13,ND41332,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:13,ND5370_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:29,SGTZN,96,1,NULL,0,,{},{}
27/10/2021 02:35,ND55670_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:39,ND10409_T,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:39,ND5625,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 02:53,ND96363,96,1,NULL,0,,{},{}
27/10/2021 02:59,ND46365_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 03:57,SGTZN,94,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 03:58,ND55670_T,94,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:23,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:24,ND96363,94,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:25,ND13188_T,95,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:26,ND46365_T,94,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:35,ND5895,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 04:36,ND11898_T,95,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 09:49,ND10798,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 09:51,ND54546_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 10:05,ND7770,96,1,NULL,0,,{},{}
27/10/2021 10:10,ND5815_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 11:59,ND10798,94,5,NULL,NULL,NULL,NULL,NULL
27/10/2021 12:00,ND54546_T,94,5,NULL,NULL,NULL,NULL,NULL
27/10/2021 12:42,ND7770,94,5,NULL,NULL,NULL,NULL,NULL
27/10/2021 12:43,ND5815_T,94,5,NULL,NULL,NULL,NULL,NULL
27/10/2021 14:06,ND9334,96,2,4,19793,121,"{308,129,785}","{5355,3902,3767,6769}"
27/10/2021 14:13,ND44915,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 14:22,ND5625,96,2,4,18361,121,"{278,119,666}","{5455,3158,3303,6445}"
27/10/2021 14:27,ND10409_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 14:54,ND38927,96,2,4,18108,111,"{321,970}","{4262,7629,6217}"
27/10/2021 14:59,ND47070_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 15:05,ND5895,96,1,NULL,0,,{},{}
27/10/2021 15:11,ND11898_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 16:56,SGTZN,94,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 16:56,ND55670_T,94,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 17:16,ND96363,94,1,2,0,,{},{}
27/10/2021 17:32,ND60648,96,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 17:33,ND41332,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 18:21,SGTZN,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 18:23,ND55670_T,95,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 19:31,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
27/10/2021 19:32,ND46365_T,95,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 20:50,RF2122_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 20:50,RF2122_T,96,4,NULL,NULL,NULL,NULL,NULL
27/10/2021 22:28,RF2122_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 01:10,ND5490,96,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 01:11,ND13188_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:11,ND5972,96,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:13,ND5339_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:22,HGX983FS,94,3,1,0,,{},{}
28/10/2021 02:27,ND19003_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:27,ND17020,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:28,ND5625,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:28,ND10409_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:30,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:42,ND38927,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:43,ND30248_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:43,ND47070_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:57,ND11898_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 02:57,ND5895,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:10,ND9541,96,1,NULL,0,,{},{}
28/10/2021 03:12,ND9334,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:13,ND44915,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:16,ND5677_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:45,ND60648,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:46,ND45467_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:46,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:48,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:56,ND5972,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:56,ND19003_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:56,ND17020,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 03:58,ND5339_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 04:06,ND30248_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 04:43,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 04:43,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 04:50,HGX983FS,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 10:58,SGTZN,96,2,4,18927,111,"{258,775}","{4301,7826,6800}"
28/10/2021 11:04,ND55670_T,96,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 12:21,SGTZN,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 12:23,ND55670_T,94,5,NULL,NULL,NULL,NULL,NULL
28/10/2021 12:50,ND9334,94,3,1,0,,{},{}
28/10/2021 12:53,ND44915,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 13:24,ND6111,94,3,1,0,,{},{}
28/10/2021 13:27,ND30248_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 13:56,ND41332,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 13:57,ND5370_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:28,ND5490,94,1,2,0,,{},{}
28/10/2021 14:28,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:29,ND60648,94,3,1,0,,{},{}
28/10/2021 14:31,ND44915,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:32,ND45467_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:32,ND13188_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:39,RF2122_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 14:41,ND9541,94,1,2,0,,{},{}
28/10/2021 14:43,ND5677_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:09,ND17020,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:09,ND19003_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:23,ND30248_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:23,ND6111,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:25,ND5370_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 15:26,ND41332,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:01,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:01,ND13188_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:19,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:19,ND60648,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:19,ND45467_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:19,ND5677_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:29,RF2122_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:42,ND17020,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 16:42,ND19003_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 17:32,ND5972,94,2,1,45774,1222,"{308,137,528,137,643,134}","{6768,9208,8230,5778,6103,4712,4975}"
28/10/2021 17:35,ND5339_T,94,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 19:37,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 19:38,ND5339_T,95,4,NULL,NULL,NULL,NULL,NULL
28/10/2021 22:55,ND96363,96,0,NULL,NULL,NULL,NULL,NULL
28/10/2021 22:58,ND46365_T,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 00:03,HGX982FS,94,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 00:16,ND96363,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 00:18,ND46365_T,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 06:54,HGX983FS,96,0,NULL,NULL,NULL,NULL,NULL
29/10/2021 07:23,F33030_T,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 08:19,HGX983FS,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 11:36,ND9334,96,2,4,19618,121,"{312,130,790}","{5405,3978,3541,6694}"
29/10/2021 12:16,ND9541,96,2,4,20228,113,"{308,792,132,128}","{4150,8200,2249,2420,3209}"
29/10/2021 13:14,ND9334,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 13:15,ND44915,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 13:33,ND5490,96,2,4,18874,111,"{298,862}","{4313,7746,6815}"
29/10/2021 13:36,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 13:38,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 13:58,HNG854FS,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 13:59,ND6111,96,2,4,23528,1112,"{260,778,490,110}","{4286,6986,7564,2280,2412}"
29/10/2021 14:04,ND41332,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 15:33,ND6111,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 15:33,ND30248_T,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 16:08,HNG854FS,94,5,NULL,NULL,NULL,NULL,NULL
29/10/2021 17:25,ND17020,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 17:25,ND19003_T,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 17:36,ND60648,96,2,4,18968,111,"{294,887}","{4013,8036,6919}"
29/10/2021 17:44,ND45467_T,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 18:43,F33030_T,94,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 19:16,ND5972,96,2,4,26076,1222,"{328,139,557,139,678,137}","{5303,3914,3597,3138,3721,3329,3074}"
29/10/2021 19:22,ND5339_T,96,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 20:43,F33030_T,95,0,NULL,NULL,NULL,NULL,NULL
29/10/2021 21:59,ND9334,94,2,1,30944,122,"{317,136,810,138}","{6026,6824,6459,5937,5698}"
29/10/2021 22:02,ND44915,94,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 22:04,ND9541,94,2,1,37916,123,"{317,141,672,137,133}","{6110,7662,6551,4252,5974,7367}"
29/10/2021 22:07,ND5677_T,94,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 23:30,ND30248_T,94,4,NULL,NULL,NULL,NULL,NULL
29/10/2021 23:34,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
29/10/2021 23:36,ND44915,95,0,NULL,NULL,NULL,NULL,NULL
29/10/2021 23:53,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
29/10/2021 23:54,ND5677_T,95,0,NULL,NULL,NULL,NULL,NULL
30/10/2021 00:56,ND6111,95,0,NULL,NULL,NULL,NULL,NULL
30/10/2021 00:56,ND30248_T,95,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:03,RF2122_T,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:03,RF2122_T,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:04,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:04,ND13188_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:42,ND17020,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:42,ND19003_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:56,ND5339_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 02:56,ND5972,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 03:10,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 03:10,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 03:43,ND60648,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 03:43,ND45467_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 03:44,RF2122_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 05:11,HGX982FS,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 11:26,ND9541,96,1,NULL,0,,{},{}
30/10/2021 11:31,ND5677_T,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 12:02,ND9334,96,2,4,19794,121,"{325,137,826}","{5294,3747,3647,7106}"
30/10/2021 12:09,ND44915,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 12:50,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 12:51,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 13:34,ND9334,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 13:35,ND44915,94,5,NULL,NULL,NULL,NULL,NULL
30/10/2021 14:21,ND30248_T,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 17:07,F33030_T,96,4,NULL,NULL,NULL,NULL,NULL
30/10/2021 18:48,F33030_T,94,5,NULL,NULL,NULL,NULL,NULL
31/10/2021 03:32,ND30248_T,94,5,NULL,NULL,NULL,NULL,NULL
31/10/2021 06:02,ND10798,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 06:12,ND6111,96,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 13:37,ND96363,94,2,1,32421,123,"{319,139,681,141,133}","{6304,6068,6352,4972,3728,4997}"
31/10/2021 13:38,ND60648,94,2,1,31720,123,"{316,138,673,138,134}","{6067,6555,5145,4743,4507,4703}"
31/10/2021 13:40,ND46365_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 13:42,ND45467_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 14:02,ND5972,94,2,1,32991,122,"{315,135,681,133}","{6497,6446,6338,5866,7844}"
31/10/2021 14:06,ND5895,94,2,1,35939,123,"{316,136,655,134,132}","{6662,6501,6613,3300,5285,7578}"
31/10/2021 14:07,ND5339_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 14:08,ND11898_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 15:42,ND9541,94,3,1,0,,{},{}
31/10/2021 15:46,ND5677_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 15:46,ND38927,94,2,1,38126,123,"{312,140,669,135,131}","{6450,7263,6797,5284,5655,6677}"
31/10/2021 15:49,ND47070_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 15:53,ND9334,94,3,1,0,,{},{}
31/10/2021 16:04,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:06,ND5339_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:07,ND5490,94,1,2,0,,{},{}
31/10/2021 16:10,ND7770,94,3,1,0,,{},{}
31/10/2021 16:11,ND13188_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:13,ND5815_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:19,ND60648,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:20,ND45467_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:33,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:33,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:34,ND46365_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 16:58,ND5895,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:00,ND11898_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:11,ND5625,94,2,1,36511,123,"{317,137,632,135,133}","{6294,6324,6498,5816,5972,5607}"
31/10/2021 17:11,ND6111,94,2,1,34416,123,"{315,142,667,136,136}","{5688,7097,5684,4912,5876,5159}"
31/10/2021 17:14,ND10409_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:14,ND30248_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:14,ND54546_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:14,ND10798,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:19,ND5677_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:19,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:19,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:25,ND38927,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:26,ND17020,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:26,ND19003_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:36,ND47070_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:38,ND13188_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:38,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:40,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:40,ND5815_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:42,ND41332,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 17:45,ND5370_T,94,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:48,ND10409_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:48,ND5625,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:48,ND6111,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:48,ND30248_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:56,ND19003_T,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 18:57,ND17020,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 19:04,ND44915,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 19:05,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
31/10/2021 19:08,ND41332,95,4,NULL,NULL,NULL,NULL,NULL
31/10/2021 19:08,ND5370_T,95,0,NULL,NULL,NULL,NULL,NULL
01/11/2021 02:38,SGTZN,94,1,2,0,,{},{}
01/11/2021 02:42,ND55670_T,94,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 06:40,HJJ879FS,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 08:31,ND9541,96,2,4,21853,113,"{330,850,141,139}","{4546,8711,2560,2930,3106}"
01/11/2021 09:13,ND10798,96,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 09:15,ND54546_T,96,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 09:23,ND38927,96,2,4,19505,111,"{304,921}","{4329,8524,6652}"
01/11/2021 09:30,ND47070_T,96,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 09:52,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 09:52,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 10:28,HNG858FS,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 10:51,ND38927,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 11:18,HNG854FS,94,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 11:54,ND5815_T,96,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 12:50,ND5895,96,2,4,20183,123,"{326,140,679,136,138}","{5495,3350,3157,2034,2585,3562}"
01/11/2021 12:54,SGTZN,94,5,NULL,NULL,NULL,NULL,NULL
01/11/2021 12:55,ND11898_T,96,4,NULL,NULL,NULL,NULL,NULL
01/11/2021 12:55,ND5625,96,2,4,17719,121,"{319,134,769}","{5385,3300,2934,6100}"
